2022-02-01			
name	facturer	price	currency
Товар 47161	Производитель 10	5416.48	$
Товар 47162	Производитель 7	4067.37	$
Товар 47163	Производитель 10	9144.35	Р
Товар 47164	Производитель 9	1729.04	Е
Товар 47165	Производитель 7	1426.15	Р
Товар 47166	Производитель 6	7407.86	$
Товар 47167	Производитель 6	4122.85	$
Товар 47168	Производитель 10	9815.4	$
Товар 47169	Производитель 4	3915.24	Р
Товар 47170	Производитель 8	8203.16	Р
Товар 47171	Производитель 1	541.6	Р
Товар 47172	Производитель 1	1842.74	Е
Товар 47173	Производитель 2	2796.33	Р
Товар 47174	Производитель 9	3952.06	Е
Товар 47175	Производитель 6	663.68	Е
Товар 47176	Производитель 9	6388.92	Р
Товар 47177	Производитель 4	3194.11	Е
Товар 47178	Производитель 9	3027.95	$
Товар 47179	Производитель 3	5995.4	$
Товар 47180	Производитель 8	7877.02	Е
Товар 47181	Производитель 7	8286.04	$
Товар 47182	Производитель 11	203.49	$
Товар 47183	Производитель 2	2556.19	Е
Товар 47184	Производитель 12	9001.01	$
Товар 47185	Производитель 8	1063.51	Е
Товар 47186	Производитель 1	2053.27	Е
Товар 47187	Производитель 11	5547.23	Р
Товар 47188	Производитель 7	8340.33	$
Товар 47189	Производитель 9	7451.21	$
Товар 47190	Производитель 4	907.96	$
Товар 47191	Производитель 2	1454.09	$
Товар 47192	Производитель 6	1812.6	$
Товар 47193	Производитель 1	5747.79	Е
Товар 47194	Производитель 4	883.22	$
Товар 47195	Производитель 6	5467.47	$
Товар 47196	Производитель 7	3550.19	Р
Товар 47197	Производитель 11	6393.42	Е
Товар 47198	Производитель 7	5618.33	Р
Товар 47199	Производитель 6	6844.17	Е
Товар 47200	Производитель 11	5838.51	Р
Товар 47201	Производитель 2	2287.91	Е
Товар 47202	Производитель 9	5393.19	$
Товар 47203	Производитель 2	9681.37	$
Товар 47204	Производитель 6	8893.63	Р
Товар 47205	Производитель 8	93.61	Р
Товар 47206	Производитель 8	7360.45	Е
Товар 47207	Производитель 10	6308.91	Е
Товар 47208	Производитель 10	5980.38	Е
Товар 47209	Производитель 10	8089.63	Е
Товар 47210	Производитель 11	5700.38	Р
Товар 47211	Производитель 10	7610.28	$
Товар 47212	Производитель 7	4912.41	Е
Товар 47213	Производитель 2	7515.43	$
Товар 47214	Производитель 1	8599.16	Р
Товар 47215	Производитель 3	5016.26	Е
Товар 47216	Производитель 2	9123.3	Р
Товар 47217	Производитель 12	4425.44	Р
Товар 47218	Производитель 2	7705.96	$
Товар 47219	Производитель 1	6990.26	$
Товар 47220	Производитель 2	1160.08	Р
Товар 47221	Производитель 4	4069.04	Р
Товар 47222	Производитель 10	4200.88	Е
Товар 47223	Производитель 2	6206.72	Е
Товар 47224	Производитель 9	3114.15	$
Товар 47225	Производитель 7	1550.63	Р
Товар 47226	Производитель 7	9968.68	$
Товар 47227	Производитель 3	5627.38	Р
Товар 47228	Производитель 10	1036.19	Р
Товар 47229	Производитель 4	956.18	$
Товар 47230	Производитель 9	8517.25	Р
Товар 47231	Производитель 9	5563.46	$
Товар 47232	Производитель 1	5110.66	$
Товар 47233	Производитель 11	8639.19	Е
Товар 47234	Производитель 2	3147.82	Р
Товар 47235	Производитель 4	8567.34	Р
Товар 47236	Производитель 12	396.44	Р
Товар 47237	Производитель 12	397	$
Товар 47238	Производитель 11	1056.41	Е
Товар 47239	Производитель 6	3793.97	$
Товар 47240	Производитель 8	4994.37	$
Товар 47241	Производитель 7	7112.14	Р
Товар 47242	Производитель 2	4123.23	Е
Товар 47243	Производитель 5	7830.91	Е
Товар 47244	Производитель 5	5145.88	$
Товар 47245	Производитель 2	236.11	Е
Товар 47246	Производитель 8	9950.03	Р
Товар 47247	Производитель 3	9627.19	Р
Товар 47248	Производитель 12	1524.38	Е
Товар 47249	Производитель 6	2016.24	Е
Товар 47250	Производитель 1	141.34	Е
Товар 47251	Производитель 9	6868.42	Р
Товар 47252	Производитель 7	5657.38	Р
Товар 47253	Производитель 12	7143.2	Е
Товар 47254	Производитель 8	8706.56	$
Товар 47255	Производитель 10	3658.44	$
Товар 47256	Производитель 9	7597.91	Е
Товар 47257	Производитель 6	9055.25	Р
Товар 47258	Производитель 7	9276.56	Р
Товар 47259	Производитель 5	7633.06	Е
Товар 47260	Производитель 3	178.04	$
Товар 47261	Производитель 1	8150.32	Р
Товар 47262	Производитель 10	7218.76	Р
Товар 47263	Производитель 4	7442.31	Е
Товар 47264	Производитель 6	477.84	Е
Товар 47265	Производитель 4	7284.98	Е
Товар 47266	Производитель 11	9896.71	Р
Товар 47267	Производитель 6	5042.53	Р
Товар 47268	Производитель 12	6190.86	Р
Товар 47269	Производитель 11	9120.34	Е
Товар 47270	Производитель 1	2473.75	Р
Товар 47271	Производитель 2	1650.81	$
Товар 47272	Производитель 7	5273.91	Е
Товар 47273	Производитель 5	7340.55	$
Товар 47274	Производитель 2	4848.35	Р
Товар 47275	Производитель 4	9673.21	Е
Товар 47276	Производитель 1	2950.99	Р
Товар 47277	Производитель 9	4902.8	$
Товар 47278	Производитель 6	2547.16	Е
Товар 47279	Производитель 4	1397.49	Е
Товар 47280	Производитель 4	3025.92	$
Товар 47281	Производитель 1	4341.37	Р
Товар 47282	Производитель 12	5610.11	Е
Товар 47283	Производитель 3	1592.05	Р
Товар 47284	Производитель 3	5890.54	$
Товар 47285	Производитель 12	8258.23	Р
Товар 47286	Производитель 7	1613.88	Р
Товар 47287	Производитель 3	6138.37	$
Товар 47288	Производитель 6	7494.41	$
Товар 47289	Производитель 2	3816.94	$
Товар 47290	Производитель 11	3006.43	Е
Товар 47291	Производитель 1	7456.64	Е
Товар 47292	Производитель 2	5358.01	$
Товар 47293	Производитель 2	7311.81	Р
Товар 47294	Производитель 9	278.37	Е
Товар 47295	Производитель 11	4850.96	Е
Товар 47296	Производитель 4	560.97	$
Товар 47297	Производитель 5	3901.4	Е
Товар 47298	Производитель 10	6966.05	Р
Товар 47299	Производитель 1	1946.21	Е
Товар 47300	Производитель 6	7613.56	$
Товар 47301	Производитель 3	6537.21	$
Товар 47302	Производитель 11	7410.93	Р
Товар 47303	Производитель 12	6369.61	$
Товар 47304	Производитель 10	9473.42	$
Товар 47305	Производитель 12	5894.29	Р
